,,,,,,,,,,,,,,,,,
,Table 2. A sample of input data derived from regions of interest (ROI),,,,,,,,,,,,,,,,
,1_bathy,2_Back,3_bathy_rough,4_back_rough,5_curve,6_curve_plan,7_curve_prof,8_bathy_moran_i,9_back_moran_i,10_slope,11_bathy_sobel_x,12_bathy_sobel_y,13_northness,14_eastness,15_bpi,class,set
,-50.26152039,-35.81628037,0.037502289,3.654632568,-0.285890371,-0.087437786,0.198452577,0.209381625,1.995117307,0.378257066,-0.089302063,0.067741394,0.64692378,-0.762554646,-0.008234501,medium,0
,-25.49137878,-50.95485687,0.562522888,6.861694336,-1.897642374,-0.985283613,0.912358761,4.471896172,0.047947418,4.753205776,1.068519592,1.162654877,0.637052,-0.770820856,-0.016729116,medium,0
,-46.21740341,-55.8540535,0.066204071,1.696224213,-0.040266249,0.065820456,0.106086709,0.001244441,0.034946799,0.142564848,-0.042667389,-0.144512177,-0.765280426,-0.643697083,-0.002211571,muddy,0
,-62.70763016,-42.30083466,0.886837006,1.157775879,-1.296573162,-0.491282493,0.805290699,3.244217873,0.814487338,8.602798462,3.233917236,-0.1590271,0.895532668,-0.444995791,-0.028922081,coarse,0
,-39.06077194,-65.09037018,0.218849182,3.217964172,-1.153479695,-0.948995948,0.204483733,0.517936051,0.857447267,1.14845562,-0.627624512,0.250198364,0.448559314,-0.893753052,-0.012866974,medium,0
,-28.96307564,-57.47735214,1.136482239,3.064609528,-1.362482667,-0.346388906,1.01609385,3.227460146,0.095227368,6.20484972,-2.537675858,-2.057523727,-0.23681581,0.971554577,-0.057228804,medium,0
,-30.67450905,-50.48479462,0.115253448,10.17871475,0.397088796,-0.264783889,-0.661872685,2.503019333,0.064727195,0.647681415,0.247770309,-0.023866653,0.887838185,0.460155785,-0.052897453,medium,0
,-30.90600586,-50.43458176,0.27592659,11.7034111,0.543763876,0.084056325,-0.459707588,2.41762495,0.065283716,1.389548898,0.571098328,-0.538105011,0.048138648,0.99884069,-0.042161942,medium,0
,-39.08650589,-62.59283447,0.085559845,2.011116028,-0.056203205,0.012410082,0.068613291,0.504484355,0.540785491,0.420758784,-0.239959717,-0.142967224,0.559911788,0.828552186,-0.020606995,medium,0
,-46.23225021,-51.12934113,0.098426819,5.49262619,-0.295639038,-0.186025456,0.109613582,0.001642469,0.039814755,0.728379607,0.24810791,0.126907349,-0.99497807,0.100092962,-0.016771793,muddy,0
,-49.14252472,-54.73149109,0.849338531,6.506362915,-1.395458698,-0.454465747,0.940992892,0.090467572,0.004182019,6.332466125,-3.25207901,0.171443939,0.163940743,-0.986470163,-0.028485775,medium,0
,-25.66271973,-46.81993866,0.721986771,6.077419281,-1.391749859,-0.505367339,0.88638258,4.344865322,0.298215508,6.333077431,1.824050903,1.085014343,-0.759805858,0.650150001,-0.040979147,medium,0
,-50.26404953,-39.14602661,0.065872192,5.174331665,-0.32378304,-0.169475228,0.154307798,0.2079449,1.38356781,0.236506209,-0.207733154,0.043876648,0.979231536,0.202745184,-0.007684231,medium,0
,-41.7862854,-40.41058731,0.020565033,2.759941101,-0.11605157,-0.053411737,0.062639833,0.182792872,1.178617477,0.10653536,-0.041461945,0.049160004,-0.975921154,-0.218123525,-0.004071236,muddy,0
,-28.39725304,-44.42145538,0.259981155,8.863037109,1.588524699,0.722400308,-0.866124392,3.295797825,0.503166139,1.113855839,0.674255371,-0.308483124,-0.657959282,-0.753053486,0.014105082,medium,0
,-46.19771957,-55.57756042,0.070934296,4.265781403,-0.249269277,0.039184988,0.288454264,0.001256416,0.02063763,0.607675552,0.160892487,0.087215424,-0.991855741,-0.12736614,-0.004702568,muddy,0
,-57.75918579,-52.03675079,1.48367691,1.514698029,-0.288306355,-0.021461817,0.266844541,1.720729351,0.016940782,12.98731804,5.317958832,-0.639842987,0.803379297,0.595467627,-0.008440495,coarse,0
,-61.83354568,-36.30633926,0.052677155,2.202865601,0.267622203,0.134784937,-0.132837266,2.778400183,2.036904573,0.512097001,0.018810272,-0.16375351,0.839034736,0.544077873,0.011919498,medium,0
,-61.96837616,-33.02634811,0.105247498,1.448810577,0.046412151,0.044906303,-0.001505846,2.812708616,2.757259369,0.776385427,-0.324871063,-0.104701996,0.978628099,0.205638006,0.000964165,medium,0
,,,,,,,,,,,,,,,,,
,-41.74790573,-34.88570023,0.03673172,3.65372467,-0.05255805,-0.049934916,0.002623135,0.184653148,2.318902016,0.295105964,0.102718353,-0.049053192,-0.985110879,0.171920046,-0.003628254,muddy,0
,-39.04856491,-65.97415924,0.14912796,4.405052185,0.167422831,0.571775734,0.404352903,0.508829117,0.998982251,1.039393544,0.05399704,0.506656647,0.634290576,0.773094714,-0.01073885,medium,0
,-45.03671265,-63.30622101,0.504016876,3.303848267,0.709915161,0.238496304,-0.471418858,0.012635843,0.581926942,5.136043072,-1.620811462,0.412849426,-0.997133076,0.07566797,0.049984455,coarse,0
,-41.7635231,-36.88772583,0.028591156,1.185268402,-0.0831604,-0.067545697,0.015614702,0.184220195,1.885160327,0.243327215,0.021110535,-0.094795227,-0.928787827,0.370611906,-0.001167774,muddy,0
,-51.90333939,-36.36336517,0.235675812,4.036087036,-0.064722694,-0.236373529,-0.171650827,0.398476779,1.984726906,2.124753952,0.057849884,-0.851200104,-0.51505661,0.857156157,0.000411034,muddy,0
,-53.29155731,-66.73570251,0.217971802,4.615890503,1.744927287,1.261075735,-0.483851612,0.608142793,1.098298788,0.680471659,0.773231506,0.257896423,0.635884643,-0.771784127,0.071153641,medium,0
,-46.21102524,-56.57743835,0.089736938,2.326461792,-0.235833064,-0.010711866,0.2251212,0.001098,0.062254779,0.366531044,-0.151317596,-0.2069664,0.7102651,-0.703934312,-0.006640434,muddy,0
,-30.66889954,-45.8857193,0.261741638,10.13373184,1.962449789,0.058962006,-1.903487802,2.536379576,0.412834436,2.165248394,-0.210163116,0.280326843,0.470088512,-0.882619262,0.054148912,medium,0
,-46.21355438,-56.21870041,0.104587555,2.751083374,-0.074471369,0.056077931,0.130549297,0.001200264,0.041429438,0.35971579,-0.053665161,-0.270759583,0.934175432,-0.356813997,-0.001937389,muddy,0
,-61.88622284,-33.90990448,0.09292984,2.953739166,0.172339544,0.110198282,-0.062141262,2.787585735,2.525465488,0.778057218,-0.205322266,-0.174308777,-0.972238541,0.233991846,0.007396698,medium,0
,-46.25017929,-53.7091217,0.141429901,6.841472626,-0.102742516,-0.102330722,0.000411788,0.001574294,-0.000058342,0.895920157,-0.020347595,-0.468605042,-0.283782691,-0.95888859,-0.013277531,muddy,0
,-41.08585739,-63.5145607,0.134502411,1.435638428,-0.662400961,-0.629431605,0.03296937,0.255540878,0.616095304,0.614389956,-0.347637177,-0.054439545,0.953748882,0.300604492,0.003425121,muddy,0
,-28.91677475,-61.74926758,0.90410614,3.078243256,-0.554720581,0.042579472,0.597300053,3.226897478,0.420778871,4.866219997,-2.006715775,-1.556699753,-0.266697824,-0.963780224,-0.008262396,medium,0
,-41.12863541,-62.07892227,0.120204926,5.481269836,-0.899293661,-0.566834033,0.332459629,0.249404758,0.441703439,0.497640312,-0.382717133,0.078960419,-0.926546991,0.376179099,-0.025199413,muddy,0
,-39.38135147,-55.19519424,0.109863281,2.033382416,-0.030602349,-0.165319696,-0.134717345,0.461437017,0.015013915,0.200328156,-0.198287964,0.174087524,0.597483635,-0.801881075,-0.009801865,medium,0
,-61.85411072,-35.24739075,0.068733215,3.230918884,0.211419001,0.137584493,-0.073834509,2.780636311,2.245334625,0.642960489,-0.107112885,-0.185855865,0.130168796,0.991491854,0.008840084,medium,0
,-49.69569778,-51.76184845,0.456729889,4.505924225,0.168651998,-0.186652154,-0.355304152,0.151429906,0.019331416,2.355245352,-1.129882813,0.620704651,-0.164186805,-0.986429274,-0.037088394,medium,0
,-70.79728699,-39.85987091,0.258987427,8.431148529,-0.135379374,0.204246894,0.339626253,6.836604595,1.187328696,2.278407097,0.786323547,0.012748718,-0.284582973,0.958651423,-0.005390167,medium,0
,-38.91021729,-63.94963455,0.115146637,1.432453156,0.499767721,0.138341561,-0.361426175,0.537543297,0.706422865,1.632319212,-0.160457611,0.237880707,0.874004602,-0.485917598,0.037363052,medium,0
,-54.8938942,-62.54830551,0.540744781,2.617267609,-0.606113017,-0.093583569,0.512529433,0.84766072,0.541154146,3.583486557,-1.723197937,0.452331543,-0.998997867,0.044757646,-0.014531136,medium,0
,-56.34204865,-52.25939941,1.587932587,2.198776245,-0.99105835,-0.116405763,0.874652565,1.364822268,0.012791755,14.26889801,5.67603302,-0.676345825,0.996559858,0.082876101,-0.009156227,coarse,0
,-41.40797424,-57.51370239,0.441989899,1.925918579,-1.82317102,-0.776298642,1.046872377,0.205534697,0.100073919,4.648626804,0.7709198,1.033988953,0.847414851,-0.530931294,-0.076886654,medium,0
,-50.27075958,-37.20965958,0.037502289,5.499217987,-0.262747884,-0.197531864,0.065216012,0.209897041,1.725548506,0.080612421,-0.09897995,0.004177094,0.965297639,-0.261152178,-0.010900497,medium,0
,-41.77429962,-36.5353508,0.021663666,1.81300354,-0.152757436,-0.087484948,0.06527248,0.183277115,1.911698818,0.203469008,0.024299622,-0.064552307,0.824979424,0.565162778,-0.002776623,muddy,0
,-61.92801285,-33.0540657,0.10799408,2.274433136,0.029373169,0.077246405,0.047873236,2.798645735,2.718364477,0.814801812,-0.292198181,-0.14440155,0.33771053,-0.941250026,0.005802155,medium,0
,-53.98110199,-67.86076355,0.571651459,2.127441406,-0.218751699,0.027272515,0.246024206,0.674087882,1.315227032,4.5055933,-2.020362854,0.258110046,0.510811806,-0.859692574,-0.003985882,medium,0
,-61.68057251,-43.9498024,1.11151886,1.763473511,-1.587337971,-0.688397288,0.898940623,2.920967579,0.631721973,11.47562027,4.219303131,0.072582245,0.939027727,-0.343841374,-0.061036587,coarse,0
